price,beds,bath,gar,span,location,url,is_HouseShare,type,proptype,region,floorspan,erf,deposit,lease_period,date_scraped,is_furnished,has_pool,has_internet,has_inverter,has_solar_panels,has_backup,has_sercurity,has_mountain_view,has_ocean_view,is_modern,floor,erf_size,macro_suburb,safety_score,risk_profile,median_gv,property_percentile,school_count,healthcare_facilities_5km,civic_responsiveness_percentile,taxi_routes,flavg,erfavg,lease_term
9.74096862303835,1,1,1,80,Century City,/to-rent/century-city/milnerton/western-cape/8027/116026822,0,APT_BBstrand,Apartment,Blaauwbergstrand,NA,NA,NA,NA,2026-06-15,1,0,1,0,0,0,0,0,0,1,69.6052631578947,69.6052631578947,Century City,7,Higher reported crime,2750000,85.9,2,10,59,27,67.9531578947368,71.0761578947368,NA
9.97580821411575,2,2,1,80,Sandown,/to-rent/sandown/blouberg/western-cape/16739/117219223,0,APT_BBstrand,Apartment,Blaauwbergstrand,NA,NA,NA,NA,2026-06-15,1,0,0,0,0,0,0,0,0,0,73.6060606060606,73.6060606060606,Sandown,26,Higher reported crime,1250000,79.8,0,3,40,0,73.8602693602694,148.415824915825,NA
9.82552601106642,2,2,2,82,Century City,/to-rent/century-city/milnerton/western-cape/8027/110831331,0,APT_BBstrand,Apartment,Blaauwbergstrand,82,72,NA,NA,2026-06-15,1,1,0,0,0,0,0,0,0,0,72,82,Century City,7,Higher reported crime,2750000,85.9,2,10,59,27,67.9531578947368,71.0761578947368,NA
9.61580548008435,2,1,2,80,Beachfront,/to-rent/beachfront/blouberg/western-cape/25759/117311536,0,APT_BBstrand,Apartment,Blaauwbergstrand,NA,NA,NA,NA,2026-06-15,1,1,0,0,0,0,0,0,0,0,90.0909090909091,90.0909090909091,Bloubergstrand,50,Moderate reported crime,2996268.65671642,93.2,0,0,55,0,91.392600422833,216.47399577167,NA
9.68034400122192,2,2,1,63,Table View,/to-rent/table-view/blouberg/western-cape/11589/117258808,0,APT_BBstrand,Apartment,Blaauwbergstrand,63,NA,1.5 Months,12 months,2026-06-15,1,0,1,0,0,0,0,0,1,1,63,63,Table View,26,Higher reported crime,1750000,62.5,3,4,43,100,64.5359259259259,98.0959259259259,Long Term
9.25913053614561,2,1,1,67,Milnerton,/to-rent/milnerton-central/milnerton/western-cape/17452/117255745,0,APT_BBstrand,Apartment,Blaauwbergstrand,67,5585,NA,NA,2026-06-15,1,0,0,0,0,0,0,0,0,0,67,5585,Milnerton,7,Higher reported crime,1750000,77.1,6,5,76,15,85.3988696488696,548.843314093314,NA
9.84691720104773,3,2,2,80,Sunningdale,/to-rent/sunningdale/blouberg/western-cape/11583/117304257,0,APT_BBstrand,Apartment,Blaauwbergstrand,NA,NA,NA,NA,2026-06-15,1,0,0,0,0,0,1,0,0,1,62.6666666666667,62.6666666666667,unknown,26,Higher reported crime,2250000,61.8,7,2,43,46,113.028963316096,697.332884884723,NA
9.21034037197618,1,1,1,43,Melkbosch Strand,/to-rent/melkbosstrand-central/melkbosstrand/western-cape/16683/112280044,0,APT_BBstrand,Apartment,Blaauwbergstrand,43,NA,Deposit Amount: R 20000.00,NA,2026-06-15,1,0,0,0,0,0,1,0,0,0,43,43,Melkbosstrand,98,Lower reported crime,2750000,81.9,5,0,75,23,104.053571428571,191.220238095238,NA
10.2399597891573,2,2,1,80,Beachfront,/to-rent/beachfront/blouberg/western-cape/25759/116785801,0,APT_BBstrand,Apartment,Blaauwbergstrand,NA,NA,1 Month,Month to Month,2026-06-15,1,0,1,0,0,0,0,1,1,0,90.0909090909091,90.0909090909091,Bloubergstrand,50,Moderate reported crime,2996268.65671642,93.2,0,0,55,0,91.392600422833,216.47399577167,Short Term
9.35010231435134,1,1,1,80,Melkbosch Strand,/to-rent/melkbosstrand-central/melkbosstrand/western-cape/16683/116292285,0,APT_BBstrand,Apartment,Blaauwbergstrand,NA,NA,R23 000,NA,2026-06-15,1,0,1,0,0,0,0,0,0,1,93.1428571428571,93.1428571428571,Melkbosstrand,98,Lower reported crime,2750000,81.9,5,0,75,23,104.053571428571,191.220238095238,NA
10.2750511089686,3,3,1,200,Van Riebeeckstrand,/to-rent/van-riebeeckstrand/melkbosstrand/western-cape/8080/111832978,0,APT_BBstrand,Apartment,Blaauwbergstrand,200,600,One month's rent,3 months,2026-06-15,1,0,1,0,0,0,0,0,0,1,200,600,Melkbosstrand,50,Moderate reported crime,2750000,81.9,0,0,75,0,104.053571428571,191.220238095238,Short Term
9.7981270368783,2,2,1,78,Parklands,/to-rent/parklands/blouberg/western-cape/11588/117236203,0,APT_BBstrand,Apartment,Blaauwbergstrand,78,NA,R 18 000,12 months,2026-06-15,1,0,1,0,0,0,0,0,0,1,78,78,Parklands,26,Higher reported crime,1250000,57.4,6,3,37,25,66.6006336961014,2245.56784681086,Long Term
9.30565055178051,1,1,1,40,Table View,/to-rent/table-view/blouberg/western-cape/11589/117241600,0,APT_BBstrand,Apartment,Blaauwbergstrand,40,NA,NA,NA,2026-06-15,1,0,1,0,0,0,0,0,0,1,40,40,Table View,26,Higher reported crime,1750000,62.5,3,4,43,100,64.5359259259259,98.0959259259259,NA
9.5468126085974,2,1,1,80,Table View,/to-rent/table-view/blouberg/western-cape/11589/117252086,0,APT_BBstrand,Apartment,Blaauwbergstrand,NA,NA,R28000,12 MONTHS,2026-06-15,1,0,1,0,0,0,0,0,0,1,65.2407407407407,65.2407407407407,Table View,26,Higher reported crime,1750000,62.5,3,4,43,100,64.5359259259259,98.0959259259259,Long Term
9.61580548008435,1,1,1,80,Sunset Beach,/to-rent/sunset-beach/milnerton/western-cape/11592/117283690,0,APT_BBstrand,Apartment,Blaauwbergstrand,NA,NA,R8 000,2 months,2026-06-15,1,0,1,0,0,0,0,0,0,1,108.75,108.75,Milnerton,7,Higher reported crime,5500000,95,0,6,92,73,85.3988696488696,548.843314093314,Short Term
9.61580548008435,2,1,1,80,Table View,/to-rent/table-view/blouberg/western-cape/11589/117302185,0,APT_BBstrand,Apartment,Blaauwbergstrand,NA,NA,NA,12 months,2026-06-15,1,0,0,0,0,0,0,0,0,0,65.2407407407407,65.2407407407407,Table View,26,Higher reported crime,1750000,62.5,3,4,43,100,64.5359259259259,98.0959259259259,Long Term
10.1266311038503,2,2,1,80,Big Bay,/to-rent/big-bay/blouberg/western-cape/11579/117219177,0,APT_BBstrand,Apartment,Blaauwbergstrand,NA,NA,NA,NA,2026-06-15,1,0,0,0,0,0,0,0,1,1,95.45,95.45,unknown,26,Higher reported crime,2250000,91.8,0,1,54,66,113.028963316096,697.332884884723,NA
9.47270463644367,2,1,2,80,Melkbosch Strand,/to-rent/melkbosstrand-central/melkbosstrand/western-cape/16683/117233178,0,APT_BBstrand,Apartment,Blaauwbergstrand,NA,NA,R19 500,1 Year with Optio...,2026-06-15,1,0,1,0,0,0,0,0,0,1,93.1428571428571,93.1428571428571,Melkbosstrand,98,Lower reported crime,2750000,81.9,5,0,75,23,104.053571428571,191.220238095238,Long Term
10.0647557001323,2,1,1,80,Beachfront,/to-rent/beachfront/blouberg/western-cape/25759/115781390,0,APT_BBstrand,Apartment,Blaauwbergstrand,NA,NA,1 month,Month to Month,2026-06-15,1,0,1,0,0,0,1,0,1,0,90.0909090909091,90.0909090909091,Bloubergstrand,50,Moderate reported crime,2996268.65671642,93.2,0,0,55,0,91.392600422833,216.47399577167,Short Term
9.5468126085974,2,1,1,80,Big Bay,/to-rent/big-bay/blouberg/western-cape/11579/114658752,0,APT_BBstrand,Apartment,Blaauwbergstrand,NA,NA,NA,NA,2026-06-15,1,1,0,0,0,0,1,0,0,0,95.45,95.45,unknown,26,Higher reported crime,2250000,91.8,0,1,54,66,113.028963316096,697.332884884723,NA
9.43348392329039,1,1,1,66,Sandown,/to-rent/sandown/blouberg/western-cape/16739/117259024,0,APT_BBstrand,Apartment,Blaauwbergstrand,NA,66,NA,NA,2026-06-15,1,0,0,0,0,0,1,0,0,0,66,66,Sandown,26,Higher reported crime,1250000,79.8,0,3,40,0,73.8602693602694,148.415824915825,NA
9.43348392329039,2,2,1,64,Parklands,/to-rent/parklands-north/blouberg/western-cape/15136/110927873,0,APT_BBstrand,Apartment,Blaauwbergstrand,64,18091,Deposit Required: 18750.00,NA,2026-06-15,1,0,0,0,0,0,1,0,0,1,64,18091,Parklands,26,Higher reported crime,1250000,57.4,6,3,37,25,66.6006336961014,2245.56784681086,NA
9.90348755253613,2,2,2,88,Waves Edge,/to-rent/waves-edge/blouberg/western-cape/11591/117262891,0,APT_BBstrand,Apartment,Blaauwbergstrand,88,NA,NA,12 Months,2026-06-15,1,1,1,0,0,0,0,0,0,1,88,88,unknown,50,Moderate reported crime,1837140.11516315,69.5,0,0,46,0,113.028963316096,697.332884884723,Long Term
9.76995615991161,2,2,1,67,Milnerton,/to-rent/milnerton-central/milnerton/western-cape/17452/117013504,0,APT_BBstrand,Apartment,Blaauwbergstrand,67,NA,NA,NA,2026-06-15,1,1,0,0,0,0,1,0,0,0,67,67,Milnerton,7,Higher reported crime,1750000,77.1,6,5,76,15,85.3988696488696,548.843314093314,NA
9.15904707758863,1,1,1,45,Table View,/to-rent/table-view/blouberg/western-cape/11589/113541287,0,APT_BBstrand,Apartment,Blaauwbergstrand,45,NA,Two month's rent,1 year,2026-06-15,1,0,1,0,0,0,0,0,0,0,45,45,Table View,26,Higher reported crime,1750000,62.5,3,4,43,100,64.5359259259259,98.0959259259259,Long Term
9.35010231435134,1,1,2,18,Table View,/to-rent/table-view/blouberg/western-cape/11589/117312217,0,APT_BBstrand,Apartment,Blaauwbergstrand,18,NA,Deposit Required: 23000.00,NA,2026-06-15,1,1,0,0,0,0,0,0,0,0,18,18,Table View,26,Higher reported crime,1750000,62.5,3,4,43,100,64.5359259259259,98.0959259259259,NA
10.3089526606443,2,2,5,80,Table View,/to-rent/table-view/blouberg/western-cape/11589/116785332,0,APT_BBstrand,Apartment,Blaauwbergstrand,NA,NA,1 Month,Month to Month,2026-06-15,1,1,1,0,0,0,1,1,0,1,65.2407407407407,65.2407407407407,Table View,26,Higher reported crime,1750000,62.5,3,4,43,100,64.5359259259259,98.0959259259259,Short Term
9.35010231435134,2,1,1,56,Parklands,/to-rent/parklands/blouberg/western-cape/11588/117319052,0,APT_BBstrand,Apartment,Blaauwbergstrand,56,NA,1.5 Months,12 Months,2026-06-15,1,0,0,0,0,0,0,0,0,0,56,56,Parklands,26,Higher reported crime,1250000,57.4,6,3,37,25,66.6006336961014,2245.56784681086,Long Term
